GeneSymbol,Ensembl ID,EntrezGene,ae,thresholdset,gene_count,drug_count,ae_count,drugs_with_ae,bioactive_drugs
CSF1R,ENSG00000182578,ENSG00000182578,Keratitis,11,3175,4905,2381,103,144
CSF1R,ENSG00000182578,ENSG00000182578,Motor dysfunction,11,3175,4905,2381,158,144
CSF1R,ENSG00000182578,ENSG00000182578,Discomfort,11,3175,4905,2381,712,144
CSF1R,ENSG00000182578,ENSG00000182578,Tooth extraction,11,3175,4905,2381,61,144
CSF1R,ENSG00000182578,ENSG00000182578,Injection site reaction,11,3175,4905,2381,535,144
CSF1R,ENSG00000182578,ENSG00000182578,Death,11,3175,4905,2381,1404,144
CSF1R,ENSG00000182578,ENSG00000182578,Mental disorder,11,3175,4905,2381,554,144
CSF1R,ENSG00000182578,ENSG00000182578,Dermatitis acneiform,11,3175,4905,2381,98,144
CSF1R,ENSG00000182578,ENSG00000182578,Haemoglobin decreased,11,3175,4905,2381,771,144
CSF1R,ENSG00000182578,ENSG00000182578,Clostridium difficile colitis,11,3175,4905,2381,239,144
CSF1R,ENSG00000182578,ENSG00000182578,Ligament sprain,11,3175,4905,2381,100,144
CSF1R,ENSG00000182578,ENSG00000182578,Functional gastrointestinal disorder,11,3175,4905,2381,46,144
CSF1R,ENSG00000182578,ENSG00000182578,Tumour marker increased,11,3175,4905,2381,41,144
CSF1R,ENSG00000182578,ENSG00000182578,Symptom recurrence,11,3175,4905,2381,40,144
CSF1R,ENSG00000182578,ENSG00000182578,Aplasia,11,3175,4905,2381,90,144
CSF1R,ENSG00000182578,ENSG00000182578,Foot deformity,11,3175,4905,2381,118,144
CSF1R,ENSG00000182578,ENSG00000182578,Diffuse large B-cell lymphoma recurrent,11,3175,4905,2381,35,144
CSF1R,ENSG00000182578,ENSG00000182578,Hypophagia,11,3175,4905,2381,452,144
CSF1R,ENSG00000182578,ENSG00000182578,Creatinine renal clearance decreased,11,3175,4905,2381,104,144
CSF1R,ENSG00000182578,ENSG00000182578,Injection site pain,11,3175,4905,2381,425,144
CSF1R,ENSG00000182578,ENSG00000182578,Carotid arteriosclerosis,11,3175,4905,2381,45,144
CSF1R,ENSG00000182578,ENSG00000182578,Pulmonary embolism,11,3175,4905,2381,921,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood phosphorus increased,11,3175,4905,2381,131,144
CSF1R,ENSG00000182578,ENSG00000182578,Myositis,11,3175,4905,2381,152,144
CSF1R,ENSG00000182578,ENSG00000182578,Sinus tachycardia,11,3175,4905,2381,330,144
CSF1R,ENSG00000182578,ENSG00000182578,Full blood count decreased,11,3175,4905,2381,97,144
CSF1R,ENSG00000182578,ENSG00000182578,Heavy menstrual bleeding,11,3175,4905,2381,83,144
CSF1R,ENSG00000182578,ENSG00000182578,Mouth ulceration,11,3175,4905,2381,311,144
CSF1R,ENSG00000182578,ENSG00000182578,Drug eruption,11,3175,4905,2381,338,144
CSF1R,ENSG00000182578,ENSG00000182578,Hair colour changes,11,3175,4905,2381,36,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood thyroid stimulating hormone increased,11,3175,4905,2381,64,144
CSF1R,ENSG00000182578,ENSG00000182578,Embolism arterial,11,3175,4905,2381,25,144
CSF1R,ENSG00000182578,ENSG00000182578,Upper-airway cough syndrome,11,3175,4905,2381,108,144
CSF1R,ENSG00000182578,ENSG00000182578,Osteopenia,11,3175,4905,2381,202,144
CSF1R,ENSG00000182578,ENSG00000182578,Post procedural infection,11,3175,4905,2381,45,144
CSF1R,ENSG00000182578,ENSG00000182578,Second primary malignancy,11,3175,4905,2381,119,144
CSF1R,ENSG00000182578,ENSG00000182578,Gait inability,11,3175,4905,2381,443,144
CSF1R,ENSG00000182578,ENSG00000182578,Hepatic failure,11,3175,4905,2381,604,144
CSF1R,ENSG00000182578,ENSG00000182578,Metastases to lymph nodes,11,3175,4905,2381,109,144
CSF1R,ENSG00000182578,ENSG00000182578,Arrhythmia,11,3175,4905,2381,1071,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood pressure abnormal,11,3175,4905,2381,285,144
CSF1R,ENSG00000182578,ENSG00000182578,Panic attack,11,3175,4905,2381,412,144
CSF1R,ENSG00000182578,ENSG00000182578,Eye discharge,11,3175,4905,2381,76,144
CSF1R,ENSG00000182578,ENSG00000182578,Paraplegia,11,3175,4905,2381,37,144
CSF1R,ENSG00000182578,ENSG00000182578,Pre-existing condition improved,11,3175,4905,2381,44,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood uric acid increased,11,3175,4905,2381,174,144
CSF1R,ENSG00000182578,ENSG00000182578,Renal cyst,11,3175,4905,2381,118,144
CSF1R,ENSG00000182578,ENSG00000182578,Escherichia bacteraemia,11,3175,4905,2381,52,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood blister,11,3175,4905,2381,26,144
CSF1R,ENSG00000182578,ENSG00000182578,Productive cough,11,3175,4905,2381,599,144
CSF1R,ENSG00000182578,ENSG00000182578,Failure to thrive,11,3175,4905,2381,53,144
CSF1R,ENSG00000182578,ENSG00000182578,Oesophageal pain,11,3175,4905,2381,64,144
CSF1R,ENSG00000182578,ENSG00000182578,Carpal tunnel syndrome,11,3175,4905,2381,136,144
CSF1R,ENSG00000182578,ENSG00000182578,Bundle branch block right,11,3175,4905,2381,86,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood test abnormal,11,3175,4905,2381,210,144
CSF1R,ENSG00000182578,ENSG00000182578,Pigmentation disorder,11,3175,4905,2381,67,144
CSF1R,ENSG00000182578,ENSG00000182578,Transaminases increased,11,3175,4905,2381,570,144
CSF1R,ENSG00000182578,ENSG00000182578,Venoocclusive liver disease,11,3175,4905,2381,92,144
CSF1R,ENSG00000182578,ENSG00000182578,Delirium,11,3175,4905,2381,651,144
CSF1R,ENSG00000182578,ENSG00000182578,Abnormal loss of weight,11,3175,4905,2381,114,144
CSF1R,ENSG00000182578,ENSG00000182578,Chronic obstructive pulmonary disease,11,3175,4905,2381,575,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood phosphorus decreased,11,3175,4905,2381,50,144
CSF1R,ENSG00000182578,ENSG00000182578,Oesophageal ulcer,11,3175,4905,2381,73,144
CSF1R,ENSG00000182578,ENSG00000182578,Immune thrombocytopenia,11,3175,4905,2381,134,144
CSF1R,ENSG00000182578,ENSG00000182578,Pain in extremity,11,3175,4905,2381,1217,144
CSF1R,ENSG00000182578,ENSG00000182578,Renal artery stenosis,11,3175,4905,2381,41,144
CSF1R,ENSG00000182578,ENSG00000182578,Nephropathy toxic,11,3175,4905,2381,303,144
CSF1R,ENSG00000182578,ENSG00000182578,Hepatitis cholestatic,11,3175,4905,2381,224,144
CSF1R,ENSG00000182578,ENSG00000182578,Transient ischaemic attack,11,3175,4905,2381,411,144
CSF1R,ENSG00000182578,ENSG00000182578,Leukopenia,11,3175,4905,2381,1026,144
CSF1R,ENSG00000182578,ENSG00000182578,Tumour haemorrhage,11,3175,4905,2381,49,144
CSF1R,ENSG00000182578,ENSG00000182578,Melaena,11,3175,4905,2381,383,144
CSF1R,ENSG00000182578,ENSG00000182578,Vitamin B12 decreased,11,3175,4905,2381,30,144
CSF1R,ENSG00000182578,ENSG00000182578,Poor quality product administered,11,3175,4905,2381,79,144
CSF1R,ENSG00000182578,ENSG00000182578,Coordination abnormal,11,3175,4905,2381,200,144
CSF1R,ENSG00000182578,ENSG00000182578,Adverse reaction,11,3175,4905,2381,194,144
CSF1R,ENSG00000182578,ENSG00000182578,Bacteraemia,11,3175,4905,2381,238,144
CSF1R,ENSG00000182578,ENSG00000182578,Chronic lymphocytic leukaemia,11,3175,4905,2381,27,144
CSF1R,ENSG00000182578,ENSG00000182578,Acute hepatic failure,11,3175,4905,2381,406,144
CSF1R,ENSG00000182578,ENSG00000182578,Renal tubular necrosis,11,3175,4905,2381,233,144
CSF1R,ENSG00000182578,ENSG00000182578,Radiculopathy,11,3175,4905,2381,91,144
CSF1R,ENSG00000182578,ENSG00000182578,Acute graft versus host disease,11,3175,4905,2381,63,144
CSF1R,ENSG00000182578,ENSG00000182578,Unresponsive to stimuli,11,3175,4905,2381,438,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood creatinine abnormal,11,3175,4905,2381,29,144
CSF1R,ENSG00000182578,ENSG00000182578,Iron deficiency anaemia,11,3175,4905,2381,146,144
CSF1R,ENSG00000182578,ENSG00000182578,Haematochezia,11,3175,4905,2381,600,144
CSF1R,ENSG00000182578,ENSG00000182578,Vertigo,11,3175,4905,2381,1087,144
CSF1R,ENSG00000182578,ENSG00000182578,Confusional state,11,3175,4905,2381,1549,144
CSF1R,ENSG00000182578,ENSG00000182578,Lymphoproliferative disorder,11,3175,4905,2381,36,144
CSF1R,ENSG00000182578,ENSG00000182578,Rib fracture,11,3175,4905,2381,264,144
CSF1R,ENSG00000182578,ENSG00000182578,Acute myocardial infarction,11,3175,4905,2381,681,144
CSF1R,ENSG00000182578,ENSG00000182578,Accommodation disorder,11,3175,4905,2381,55,144
CSF1R,ENSG00000182578,ENSG00000182578,Abscess,11,3175,4905,2381,212,144
CSF1R,ENSG00000182578,ENSG00000182578,Facial paralysis,11,3175,4905,2381,174,144
CSF1R,ENSG00000182578,ENSG00000182578,Pruritus,11,3175,4905,2381,2079,144
CSF1R,ENSG00000182578,ENSG00000182578,Oesophagitis,11,3175,4905,2381,243,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood glucose increased,11,3175,4905,2381,745,144
CSF1R,ENSG00000182578,ENSG00000182578,Taste disorder,11,3175,4905,2381,246,144
CSF1R,ENSG00000182578,ENSG00000182578,Urinary tract infection,11,3175,4905,2381,1204,144
CSF1R,ENSG00000182578,ENSG00000182578,Knee arthroplasty,11,3175,4905,2381,181,144
CSF1R,ENSG00000182578,ENSG00000182578,Cyst,11,3175,4905,2381,90,144
CSF1R,ENSG00000182578,ENSG00000182578,Musculoskeletal discomfort,11,3175,4905,2381,224,144
CSF1R,ENSG00000182578,ENSG00000182578,Anal abscess,11,3175,4905,2381,51,144
CSF1R,ENSG00000182578,ENSG00000182578,Stenotrophomonas infection,11,3175,4905,2381,60,144
CSF1R,ENSG00000182578,ENSG00000182578,Alanine aminotransferase increased,11,3175,4905,2381,921,144
CSF1R,ENSG00000182578,ENSG00000182578,Chronic kidney disease,11,3175,4905,2381,415,144
CSF1R,ENSG00000182578,ENSG00000182578,Pain,11,3175,4905,2381,1555,144
CSF1R,ENSG00000182578,ENSG00000182578,"Hallucination, visual",11,3175,4905,2381,291,144
CSF1R,ENSG00000182578,ENSG00000182578,Skin burning sensation,11,3175,4905,2381,263,144
CSF1R,ENSG00000182578,ENSG00000182578,Bacterial sepsis,11,3175,4905,2381,160,144
CSF1R,ENSG00000182578,ENSG00000182578,Tooth fracture,11,3175,4905,2381,80,144
CSF1R,ENSG00000182578,ENSG00000182578,Haematotoxicity,11,3175,4905,2381,159,144
CSF1R,ENSG00000182578,ENSG00000182578,Crying,11,3175,4905,2381,399,144
CSF1R,ENSG00000182578,ENSG00000182578,Tinnitus,11,3175,4905,2381,1000,144
CSF1R,ENSG00000182578,ENSG00000182578,Influenza like illness,11,3175,4905,2381,736,144
CSF1R,ENSG00000182578,ENSG00000182578,Pneumonia,11,3175,4905,2381,1357,144
CSF1R,ENSG00000182578,ENSG00000182578,Disinhibition,11,3175,4905,2381,37,144
CSF1R,ENSG00000182578,ENSG00000182578,Adenocarcinoma,11,3175,4905,2381,34,144
CSF1R,ENSG00000182578,ENSG00000182578,Overdose,11,3175,4905,2381,1010,144
CSF1R,ENSG00000182578,ENSG00000182578,Treatment noncompliance,11,3175,4905,2381,633,144
CSF1R,ENSG00000182578,ENSG00000182578,Foetal exposure during pregnancy,11,3175,4905,2381,787,144
CSF1R,ENSG00000182578,ENSG00000182578,Mucosal inflammation,11,3175,4905,2381,312,144
CSF1R,ENSG00000182578,ENSG00000182578,Ear pain,11,3175,4905,2381,318,144
CSF1R,ENSG00000182578,ENSG00000182578,Dysaesthesia,11,3175,4905,2381,75,144
CSF1R,ENSG00000182578,ENSG00000182578,Ventricular hypokinesia,11,3175,4905,2381,108,144
CSF1R,ENSG00000182578,ENSG00000182578,Benign prostatic hyperplasia,11,3175,4905,2381,126,144
CSF1R,ENSG00000182578,ENSG00000182578,Impaired work ability,11,3175,4905,2381,292,144
CSF1R,ENSG00000182578,ENSG00000182578,Abdominal discomfort,11,3175,4905,2381,1081,144
CSF1R,ENSG00000182578,ENSG00000182578,Herpes simplex,11,3175,4905,2381,130,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood pressure systolic increased,11,3175,4905,2381,256,144
CSF1R,ENSG00000182578,ENSG00000182578,Emotional disorder,11,3175,4905,2381,315,144
CSF1R,ENSG00000182578,ENSG00000182578,Muscle strain,11,3175,4905,2381,63,144
CSF1R,ENSG00000182578,ENSG00000182578,Protein total decreased,11,3175,4905,2381,29,144
CSF1R,ENSG00000182578,ENSG00000182578,Faeces soft,11,3175,4905,2381,81,144
CSF1R,ENSG00000182578,ENSG00000182578,Erythema nodosum,11,3175,4905,2381,100,144
CSF1R,ENSG00000182578,ENSG00000182578,Depression,11,3175,4905,2381,1383,144
CSF1R,ENSG00000182578,ENSG00000182578,Knee operation,11,3175,4905,2381,52,144
CSF1R,ENSG00000182578,ENSG00000182578,Aphthous ulcer,11,3175,4905,2381,169,144
CSF1R,ENSG00000182578,ENSG00000182578,Rotator cuff syndrome,11,3175,4905,2381,98,144
CSF1R,ENSG00000182578,ENSG00000182578,Palpitations,11,3175,4905,2381,1347,144
CSF1R,ENSG00000182578,ENSG00000182578,Product use issue,11,3175,4905,2381,1113,144
CSF1R,ENSG00000182578,ENSG00000182578,Staphylococcus test positive,11,3175,4905,2381,50,144
CSF1R,ENSG00000182578,ENSG00000182578,Renal function test abnormal,11,3175,4905,2381,81,144
CSF1R,ENSG00000182578,ENSG00000182578,Glossitis,11,3175,4905,2381,132,144
CSF1R,ENSG00000182578,ENSG00000182578,Concomitant disease aggravated,11,3175,4905,2381,103,144
CSF1R,ENSG00000182578,ENSG00000182578,Hip fracture,11,3175,4905,2381,304,144
CSF1R,ENSG00000182578,ENSG00000182578,Product administration interrupted,11,3175,4905,2381,40,144
CSF1R,ENSG00000182578,ENSG00000182578,Foetal growth restriction,11,3175,4905,2381,237,144
CSF1R,ENSG00000182578,ENSG00000182578,Cancer pain,11,3175,4905,2381,34,144
CSF1R,ENSG00000182578,ENSG00000182578,Synovitis,11,3175,4905,2381,190,144
CSF1R,ENSG00000182578,ENSG00000182578,Hair texture abnormal,11,3175,4905,2381,49,144
CSF1R,ENSG00000182578,ENSG00000182578,Hypophosphataemia,11,3175,4905,2381,286,144
CSF1R,ENSG00000182578,ENSG00000182578,Intervertebral disc degeneration,11,3175,4905,2381,90,144
CSF1R,ENSG00000182578,ENSG00000182578,Ileus paralytic,11,3175,4905,2381,115,144
CSF1R,ENSG00000182578,ENSG00000182578,Vision blurred,11,3175,4905,2381,1457,144
CSF1R,ENSG00000182578,ENSG00000182578,Hepatocellular carcinoma,11,3175,4905,2381,74,144
CSF1R,ENSG00000182578,ENSG00000182578,Cystoid macular oedema,11,3175,4905,2381,46,144
CSF1R,ENSG00000182578,ENSG00000182578,Hepatosplenomegaly,11,3175,4905,2381,86,144
CSF1R,ENSG00000182578,ENSG00000182578,Hepatic encephalopathy,11,3175,4905,2381,158,144
CSF1R,ENSG00000182578,ENSG00000182578,Diffuse large B-cell lymphoma refractory,11,3175,4905,2381,33,144
CSF1R,ENSG00000182578,ENSG00000182578,Oral discomfort,11,3175,4905,2381,224,144
CSF1R,ENSG00000182578,ENSG00000182578,Weight decreased,11,3175,4905,2381,1339,144
CSF1R,ENSG00000182578,ENSG00000182578,Post procedural haemorrhage,11,3175,4905,2381,85,144
CSF1R,ENSG00000182578,ENSG00000182578,Papilloedema,11,3175,4905,2381,82,144
CSF1R,ENSG00000182578,ENSG00000182578,Eyelid margin crusting,11,3175,4905,2381,31,144
CSF1R,ENSG00000182578,ENSG00000182578,Hypercalcaemia,11,3175,4905,2381,320,144
CSF1R,ENSG00000182578,ENSG00000182578,Cardio-respiratory arrest,11,3175,4905,2381,676,144
CSF1R,ENSG00000182578,ENSG00000182578,Sluggishness,11,3175,4905,2381,139,144
CSF1R,ENSG00000182578,ENSG00000182578,Anaphylactic reaction,11,3175,4905,2381,1492,144
CSF1R,ENSG00000182578,ENSG00000182578,Ataxia,11,3175,4905,2381,463,144
CSF1R,ENSG00000182578,ENSG00000182578,Colitis ischaemic,11,3175,4905,2381,166,144
CSF1R,ENSG00000182578,ENSG00000182578,Aneurysm,11,3175,4905,2381,36,144
CSF1R,ENSG00000182578,ENSG00000182578,Bladder cancer,11,3175,4905,2381,83,144
CSF1R,ENSG00000182578,ENSG00000182578,Dermatitis contact,11,3175,4905,2381,320,144
CSF1R,ENSG00000182578,ENSG00000182578,Presyncope,11,3175,4905,2381,446,144
CSF1R,ENSG00000182578,ENSG00000182578,Alopecia,11,3175,4905,2381,1147,144
CSF1R,ENSG00000182578,ENSG00000182578,Haematemesis,11,3175,4905,2381,472,144
CSF1R,ENSG00000182578,ENSG00000182578,Bone lesion,11,3175,4905,2381,39,144
CSF1R,ENSG00000182578,ENSG00000182578,Product administered to patient of inappropriate age,11,3175,4905,2381,83,144
CSF1R,ENSG00000182578,ENSG00000182578,Normochromic normocytic anaemia,11,3175,4905,2381,61,144
CSF1R,ENSG00000182578,ENSG00000182578,Hyperthermia,11,3175,4905,2381,235,144
CSF1R,ENSG00000182578,ENSG00000182578,Photophobia,11,3175,4905,2381,428,144
CSF1R,ENSG00000182578,ENSG00000182578,Haemoglobin increased,11,3175,4905,2381,59,144
CSF1R,ENSG00000182578,ENSG00000182578,Lung opacity,11,3175,4905,2381,84,144
CSF1R,ENSG00000182578,ENSG00000182578,Lymphadenopathy,11,3175,4905,2381,583,144
CSF1R,ENSG00000182578,ENSG00000182578,Hypotension,11,3175,4905,2381,1754,144
CSF1R,ENSG00000182578,ENSG00000182578,Oropharyngeal pain,11,3175,4905,2381,923,144
CSF1R,ENSG00000182578,ENSG00000182578,Cardiomegaly,11,3175,4905,2381,213,144
CSF1R,ENSG00000182578,ENSG00000182578,Adverse drug reaction,11,3175,4905,2381,782,144
CSF1R,ENSG00000182578,ENSG00000182578,Musculoskeletal stiffness,11,3175,4905,2381,753,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood glucose abnormal,11,3175,4905,2381,126,144
CSF1R,ENSG00000182578,ENSG00000182578,Hypoalbuminaemia,11,3175,4905,2381,217,144
CSF1R,ENSG00000182578,ENSG00000182578,Pericarditis,11,3175,4905,2381,250,144
CSF1R,ENSG00000182578,ENSG00000182578,Myocardial ischaemia,11,3175,4905,2381,242,144
CSF1R,ENSG00000182578,ENSG00000182578,Cardiac dysfunction,11,3175,4905,2381,65,144
CSF1R,ENSG00000182578,ENSG00000182578,Face oedema,11,3175,4905,2381,313,144
CSF1R,ENSG00000182578,ENSG00000182578,Hepatic cirrhosis,11,3175,4905,2381,299,144
CSF1R,ENSG00000182578,ENSG00000182578,Diabetes mellitus,11,3175,4905,2381,791,144
CSF1R,ENSG00000182578,ENSG00000182578,Weight increased,11,3175,4905,2381,1184,144
CSF1R,ENSG00000182578,ENSG00000182578,Dysstasia,11,3175,4905,2381,369,144
CSF1R,ENSG00000182578,ENSG00000182578,Agitation,11,3175,4905,2381,1036,144
CSF1R,ENSG00000182578,ENSG00000182578,Lumbar vertebral fracture,11,3175,4905,2381,32,144
CSF1R,ENSG00000182578,ENSG00000182578,Hypertension,11,3175,4905,2381,1635,144
CSF1R,ENSG00000182578,ENSG00000182578,Pulmonary oedema,11,3175,4905,2381,743,144
CSF1R,ENSG00000182578,ENSG00000182578,Hypovolaemic shock,11,3175,4905,2381,100,144
CSF1R,ENSG00000182578,ENSG00000182578,White blood cell count decreased,11,3175,4905,2381,617,144
CSF1R,ENSG00000182578,ENSG00000182578,Fungal sepsis,11,3175,4905,2381,26,144
CSF1R,ENSG00000182578,ENSG00000182578,Investigation,11,3175,4905,2381,30,144
CSF1R,ENSG00000182578,ENSG00000182578,Cerebral ischaemia,11,3175,4905,2381,103,144
CSF1R,ENSG00000182578,ENSG00000182578,Bone marrow failure,11,3175,4905,2381,298,144
CSF1R,ENSG00000182578,ENSG00000182578,Mass,11,3175,4905,2381,163,144
CSF1R,ENSG00000182578,ENSG00000182578,Acute graft versus host disease in intestine,11,3175,4905,2381,31,144
CSF1R,ENSG00000182578,ENSG00000182578,Retinal haemorrhage,11,3175,4905,2381,93,144
CSF1R,ENSG00000182578,ENSG00000182578,Musculoskeletal pain,11,3175,4905,2381,713,144
CSF1R,ENSG00000182578,ENSG00000182578,Dermatitis atopic,11,3175,4905,2381,49,144
CSF1R,ENSG00000182578,ENSG00000182578,Joint stiffness,11,3175,4905,2381,297,144
CSF1R,ENSG00000182578,ENSG00000182578,Cystitis,11,3175,4905,2381,509,144
CSF1R,ENSG00000182578,ENSG00000182578,Ovarian failure,11,3175,4905,2381,25,144
CSF1R,ENSG00000182578,ENSG00000182578,Paralysis,11,3175,4905,2381,250,144
CSF1R,ENSG00000182578,ENSG00000182578,Spinal operation,11,3175,4905,2381,80,144
CSF1R,ENSG00000182578,ENSG00000182578,Skin exfoliation,11,3175,4905,2381,661,144
CSF1R,ENSG00000182578,ENSG00000182578,Ocular discomfort,11,3175,4905,2381,164,144
CSF1R,ENSG00000182578,ENSG00000182578,Cardiopulmonary failure,11,3175,4905,2381,54,144
CSF1R,ENSG00000182578,ENSG00000182578,Invasive ductal breast carcinoma,11,3175,4905,2381,41,144
CSF1R,ENSG00000182578,ENSG00000182578,Hyperglycaemia,11,3175,4905,2381,794,144
CSF1R,ENSG00000182578,ENSG00000182578,Disability,11,3175,4905,2381,206,144
CSF1R,ENSG00000182578,ENSG00000182578,Ventricular extrasystoles,11,3175,4905,2381,215,144
CSF1R,ENSG00000182578,ENSG00000182578,Brain oedema,11,3175,4905,2381,315,144
CSF1R,ENSG00000182578,ENSG00000182578,Rash maculo-papular,11,3175,4905,2381,683,144
CSF1R,ENSG00000182578,ENSG00000182578,Acute promyelocytic leukaemia,11,3175,4905,2381,27,144
CSF1R,ENSG00000182578,ENSG00000182578,Pneumonia pseudomonal,11,3175,4905,2381,40,144
CSF1R,ENSG00000182578,ENSG00000182578,Osteonecrosis,11,3175,4905,2381,209,144
CSF1R,ENSG00000182578,ENSG00000182578,Metastases to meninges,11,3175,4905,2381,48,144
CSF1R,ENSG00000182578,ENSG00000182578,Thirst,11,3175,4905,2381,251,144
CSF1R,ENSG00000182578,ENSG00000182578,Blood pressure increased,11,3175,4905,2381,1045,144
CSF1R,ENSG00000182578,ENSG00000182578,Hiatus hernia,11,3175,4905,2381,176,144
CSF1R,ENSG00000182578,ENSG00000182578,Renal disorder,11,3175,4905,2381,600,144
CSF1R,ENSG00000182578,ENSG00000182578,Atrial flutter,11,3175,4905,2381,150,144
CSF1R,ENSG00000182578,ENSG00000182578,Oesophageal candidiasis,11,3175,4905,2381,90,144
CSF1R,ENSG00000182578,ENSG00000182578,Enterocolitis,11,3175,4905,2381,157,144
CSF1R,ENSG00000182578,ENSG00000182578,Feeling cold,11,3175,4905,2381,477,144
CSF1R,ENSG00000182578,ENSG00000182578,Therapy non-responder,11,3175,4905,2381,683,144
CSF1R,ENSG00000182578,ENSG00000182578,Myocardial infarction,11,3175,4905,2381,889,144
CSF1R,ENSG00000182578,ENSG00000182578,Visual impairment,11,3175,4905,2381,1280,144
CSF1R,ENSG00000182578,ENSG00000182578,Ejection fraction decreased,11,3175,4905,2381,245,144
CSF1R,ENSG00000182578,ENSG00000182578,Back pain,11,3175,4905,2381,1355,144
CSF1R,ENSG00000182578,ENSG00000182578,Hypoglycaemia,11,3175,4905,2381,687,144
CSF1R,ENSG00000182578,ENSG00000182578,Tachycardia,11,3175,4905,2381,1488,144
CSF1R,ENSG00000182578,ENSG00000182578,Subcutaneous abscess,11,3175,4905,2381,58,144
